haplotype,jaccard,union,total_ref,pop,mutual,total,seqID,unique_ref_motifs,shared_with_ref_perc
HG01106.maternal,0.04985183147498102,1821237,95645,AMR,90792,1816384,chr7,95645,94.92602854304982
HG01106.maternal,0.031865683862083514,1819826,61432,AMR,57990,1816384,chr14,61432,94.39705690845162
HG01106.maternal,0.041612705243429436,1819973,79323,AMR,75734,1816384,chr8,79323,95.47546108946963
HG01106.maternal,1.706682874648547e-05,1816389,36,AMR,31,1816384,chrM,36,86.11111111111111
HG01106.maternal,0.05305349066474076,1820785,101000,AMR,96599,1816384,chr3,101000,95.64257425742574
HG01106.maternal,0.046173688122034186,1820539,88216,AMR,84061,1816384,chr10,88216,95.28997007345606
HG01106.maternal,0.020741390887448422,1818393,39725,AMR,37716,1816384,chr18,39725,94.94273127753304
HG00438.maternal,0.022875233049065247,1818823,44164,EAS,41606,1816265,chr13,44164,94.20795217824472
HG00438.maternal,0.048605743161392295,1820217,92425,EAS,88473,1816265,chr17,92425,95.72410062212604
HG00438.maternal,0.04591879601475877,1821019,88373,EAS,83619,1816265,chr6,88373,94.62052889457188
HG00438.maternal,0.04908845919969854,1820489,93589,EAS,89365,1816265,chr19,93589,95.48664907200633
HG00438.maternal,0.027924423756428663,1819196,53731,EAS,50800,1816265,chr22,53731,94.54504848225419
HG00438.maternal,0.043514548714305414,1819989,82920,EAS,79196,1816265,chr9,82920,95.50892426435118
HG00438.maternal,0.053217931890449176,1820890,101529,EAS,96904,1816265,chr11,101529,95.44465128189975
HG00438.maternal,0.031019618879681278,1819268,59436,EAS,56433,1816265,chr15,59436,94.94750656167979
HG00438.maternal,0.08836562909272791,1823356,168213,EAS,161122,1816265,chr1,168213,95.78451130412037
HG00438.maternal,0.03172553604694819,1819197,60647,EAS,57715,1816265,chr20,60647,95.16546572790081
HG00438.maternal,0.04065655095443096,1820666,78423,EAS,74022,1816265,chr16,78423,94.38812593244329
HG00438.maternal,0.07158835584577442,1822992,137232,EAS,130505,1816265,chr2,137232,95.09808207998134
HG00438.maternal,0.04630303576303876,1820399,88424,EAS,84290,1816265,chr5,88424,95.32479869718628
HG00438.maternal,0.013258212264506394,1818043,25882,EAS,24104,1816265,chr21,25882,93.1303608685573
HG00438.maternal,0.043790415572757785,1820307,83754,EAS,79712,1816265,chr12,83754,95.17396184062851
HG00438.maternal,0.039918481022393,1820435,76839,EAS,72669,1816265,chr4,76839,94.57306836372155
HG00438.maternal,0.04967006855568592,1821439,95645,EAS,90471,1816265,chr7,95645,94.5904124627529
HG00438.maternal,0.032049256150560604,1819387,61432,EAS,58310,1816265,chr14,61432,94.9179580674567
HG00438.maternal,0.04130129427385035,1820403,79323,EAS,75185,1816265,chr8,79323,94.78335413436204
HG00438.maternal,1.5966771496780217e-05,1816272,36,EAS,29,1816265,chrM,36,80.55555555555556
HG00438.maternal,0.05299391742527221,1820775,101000,EAS,96490,1816265,chr3,101000,95.53465346534654
HG00438.maternal,0.04588771738288769,1820923,88216,EAS,83558,1816265,chr10,88216,94.71977872494786
HG00438.maternal,0.02065237415689865,1818435,39725,EAS,37555,1816265,chr18,39725,94.53744493392071
HG02148.paternal,0.022933681767370744,1816891,44164,AMR,41668,1814395,chr13,44164,94.34833801286115
HG02148.paternal,0.04870763593925391,1818257,92425,AMR,88563,1814395,chr17,92425,95.82147687314038
HG02148.paternal,0.04600797327874152,1819076,88373,AMR,83692,1814395,chr6,88373,94.7031333099476
HG02148.paternal,0.049036835357016396,1818796,93589,AMR,89188,1814395,chr19,93589,95.29752428169978
HG02148.paternal,0.02785813873388303,1817494,53731,AMR,50632,1814395,chr22,53731,94.23237981798216
HG02148.paternal,0.04358398658801942,1818076,82920,AMR,79239,1814395,chr9,82920,95.56078147612156
HG02148.paternal,0.05335197481091417,1818883,101529,AMR,97041,1814395,chr11,101529,95.57958809798185
HG02148.paternal,0.031086144176891792,1817337,59436,AMR,56494,1814395,chr15,59436,95.0501379635238
HG02148.paternal,0.08853762319158866,1821350,168213,AMR,161258,1814395,chr1,168213,95.86536117898142
HG02148.paternal,0.031644646819552064,1817527,60647,AMR,57515,1814395,chr20,60647,94.83568849242337
HG02148.paternal,0.04093987265546032,1818374,78423,AMR,74444,1814395,chr16,78423,94.92623337541282
HG02148.paternal,0.07188611669644392,1820741,137232,AMR,130886,1814395,chr2,137232,95.37571411915589
HG02148.paternal,0.04641567166149,1818416,88424,AMR,84403,1814395,chr5,88424,95.45259205645526
HG02148.paternal,0.013261263126365495,1816192,25882,AMR,24085,1814395,chr21,25882,93.0569507766015
HG02148.paternal,0.04402146621249614,1818113,83754,AMR,80036,1814395,chr12,83754,95.56080903598634
HG02148.paternal,0.04000642293604065,1818483,76839,AMR,72751,1814395,chr4,76839,94.67978500501047
HG02148.paternal,0.049917877253428375,1819228,95645,AMR,90812,1814395,chr7,95645,94.94693920225835
HG02148.paternal,0.031750711319118136,1818101,61432,AMR,57726,1814395,chr14,61432,93.96731345227244
HG02148.paternal,0.041514435702755696,1818235,79323,AMR,75483,1814395,chr8,79323,95.15903331946598
HG02148.paternal,4.409115184276213e-06,1814423,36,AMR,8,1814395,chrM,36,22.22222222222222
HG02148.paternal,0.053124247432611196,1818774,101000,AMR,96621,1814395,chr3,101000,95.66435643564357
HG02148.paternal,0.045973415958121724,1818986,88216,AMR,83625,1814395,chr10,88216,94.79572866600164
HG02148.paternal,0.020720271381714766,1816482,39725,AMR,37638,1814395,chr18,39725,94.74638137193203
HG02148.maternal,0.022883127703823062,1817103,44164,AMR,41581,1814520,chr13,44164,94.15134498686713
HG02148.maternal,0.048661035152329696,1818457,92425,AMR,88488,1814520,chr17,92425,95.7403299972951
HG02148.maternal,0.045964564927380255,1819271,88373,AMR,83622,1814520,chr6,88373,94.62392359657362
HG02148.maternal,0.049088834824680766,1818825,93589,AMR,89284,1814520,chr19,93589,95.40010043915417
HG02148.maternal,0.028161681467894353,1817079,53731,AMR,51172,1814520,chr22,53731,95.23738623885653
HG02148.maternal,0.04349318119574076,1818354,82920,AMR,79086,1814520,chr9,82920,95.37626628075253
HG02148.maternal,0.05339521597073439,1818927,101529,AMR,97122,1814520,chr11,101529,95.65936825931507
HG02148.maternal,0.031165706827313656,1817318,59436,AMR,56638,1814520,chr15,59436,95.29241537115553
HG02148.maternal,0.08849270397575677,1821540,168213,AMR,161193,1814520,chr1,168213,95.82671969467283
HG02148.maternal,0.03183775122323789,1817308,60647,AMR,57859,1814520,chr20,60647,95.40290533744455
HG02148.maternal,0.04094736211156454,1818481,78423,AMR,74462,1814520,chr16,78423,94.94918582558688
HG02148.maternal,0.07185940162655562,1820903,137232,AMR,130849,1814520,chr2,137232,95.34875247755626
HG02148.maternal,0.04641593370487783,1818535,88424,AMR,84409,1814520,chr5,88424,95.45937754455804
HG02148.maternal,0.01316775329028678,1816483,25882,AMR,23919,1814520,chr21,25882,92.41557839425083
HG02148.maternal,0.04410055580153952,1818095,83754,AMR,80179,1814520,chr12,83754,95.73154714998687
HG02148.maternal,0.04008717256670747,1818462,76839,AMR,72897,1814520,chr4,76839,94.86979268340296
HG02148.maternal,0.04986943720316956,1819431,95645,AMR,90734,1814520,chr7,95645,94.86538763134507
HG02148.maternal,0.03231344831779779,1817231,61432,AMR,58721,1814520,chr14,61432,95.58699049355384
HG02148.maternal,0.04139016767001801,1818572,79323,AMR,75271,1814520,chr8,79323,94.8917716173115
HG02148.maternal,1.6533243392489278e-05,1814526,36,AMR,30,1814520,chrM,36,83.33333333333333
HG02148.maternal,0.05319471225349426,1818771,101000,AMR,96749,1814520,chr3,101000,95.7910891089109
HG02148.maternal,0.04598405683730355,1819087,88216,AMR,83649,1814520,chr10,88216,94.82293461503582
HG02148.maternal,0.02071435059162233,1816615,39725,AMR,37630,1814520,chr18,39725,94.72624292007552
HG01952.maternal,0.022903403345889445,1818769,44164,AMR,41656,1816261,chr13,44164,94.32116656099991
HG01952.maternal,0.048726266535677944,1820004,92425,AMR,88682,1816261,chr17,92425,95.95022991614823
HG01952.maternal,0.0458809904666514,1821081,88373,AMR,83553,1816261,chr6,88373,94.54584545053353
HG01952.maternal,0.0490378578612338,1820573,93589,AMR,89277,1816261,chr19,93589,95.39262092767312
HG01952.maternal,0.02777702968969245,1819453,53731,AMR,50539,1816261,chr22,53731,94.05929537883159
HG01952.maternal,0.043557648455143386,1819910,82920,AMR,79271,1816261,chr9,82920,95.59937288953208
HG01952.maternal,0.05332159430375123,1820707,101529,AMR,97083,1816261,chr11,101529,95.62095558904352
HG01952.maternal,0.031091099190935487,1819138,59436,AMR,56559,1816261,chr15,59436,95.15949929335756
HG01952.maternal,0.08820229586548996,1823626,168213,AMR,160848,1816261,chr1,168213,95.62162258565034
HG01952.maternal,0.03176417233560091,1819125,60647,AMR,57783,1816261,chr20,60647,95.27758998796313
HG01952.maternal,0.040912199932425564,1820215,78423,AMR,74469,1816261,chr16,78423,94.95811177843235
HG01952.maternal,0.0718854441989308,1822483,137232,AMR,131010,1816261,chr2,137232,95.46607205316545
HG01952.maternal,0.046430176455657536,1820174,88424,AMR,84511,1816261,chr5,88424,95.57473084230526
HG01952.maternal,0.01326660154101376,1818024,25882,AMR,24119,1816261,chr21,25882,93.18831620431187
HG01952.maternal,0.043917252079851345,1820082,83754,AMR,79933,1816261,chr12,83754,95.43782983499295
HG01952.maternal,0.039926566275748906,1820417,76839,AMR,72683,1816261,chr4,76839,94.59128827808794
HG01952.maternal,0.04965634691749855,1821459,95645,AMR,90447,1816261,chr7,95645,94.56531967170265
HG01952.maternal,0.03208166101072595,1819326,61432,AMR,58367,1816261,chr14,61432,95.01074358640447
HG01952.maternal,0.04144498139711716,1820148,79323,AMR,75436,1816261,chr8,79323,95.0997819043657
HG01952.maternal,1.5966806660691043e-05,1816268,36,AMR,29,1816261,chrM,36,80.55555555555556
HG01952.maternal,0.053011383826694736,1820741,101000,AMR,96520,1816261,chr3,101000,95.56435643564356
HG01952.maternal,0.04584187031404191,1820999,88216,AMR,83478,1816261,chr10,88216,94.62909222816722
HG01952.maternal,0.02076131989394122,1818237,39725,AMR,37749,1816261,chr18,39725,95.02580239144116
HG01952.paternal,0.023714206853761632,1753548,44164,AMR,41584,1750968,chr13,44164,94.15813784983244
HG01952.paternal,0.05038553409520857,1754968,92425,AMR,88425,1750968,chr17,92425,95.67216662158506
HG01952.paternal,0.0476026933035343,1755762,88373,AMR,83579,1750968,chr6,88373,94.5752662012153
HG01952.paternal,0.05102603637822321,1755006,93589,AMR,89551,1750968,chr19,93589,95.68539037707423
HG01952.paternal,0.028684272926670223,1754376,53731,AMR,50323,1750968,chr22,53731,93.65729281048185
HG01952.paternal,0.04522617647846697,1754537,82920,AMR,79351,1750968,chr9,82920,95.69585142305837
HG01952.paternal,0.05536802921878712,1755309,101529,AMR,97188,1750968,chr11,101529,95.72437431669769
HG01952.paternal,0.03210321921541173,1754092,59436,AMR,56312,1750968,chr15,59436,94.74392623998924
HG01952.paternal,0.09160916683208949,1758121,168213,AMR,161060,1750968,chr1,168213,95.74765327293372
HG01952.paternal,0.032982052399057576,1753772,60647,AMR,57843,1750968,chr20,60647,95.37652315860636
HG01952.paternal,0.04243911667466326,1754914,78423,AMR,74477,1750968,chr16,78423,94.9683128673986
HG01952.paternal,0.0744727646021486,1757327,137232,AMR,130873,1750968,chr2,137232,95.36624110994521
HG01952.paternal,0.048070485525293916,1755027,88424,AMR,84365,1750968,chr5,88424,95.409617298471
HG01952.paternal,0.013726687167316107,1752790,25882,AMR,24060,1750968,chr21,25882,92.96035855034387
HG01952.paternal,0.045746813408790506,1754461,83754,AMR,80261,1750968,chr12,83754,95.82945292165151
HG01952.paternal,0.04153888233584628,1754910,76839,AMR,72897,1750968,chr4,76839,94.86979268340296
HG01952.paternal,0.051240347853016385,1756604,95645,AMR,90009,1750968,chr7,95645,94.10737623503582
HG01952.paternal,0.0328566258915113,1754745,61432,AMR,57655,1750968,chr14,61432,93.85173850761818
HG01952.paternal,0.04297692367306562,1754872,79323,AMR,75419,1750968,chr8,79323,95.07835054145708
HG01952.paternal,6.282149614533011e-06,1750993,36,AMR,11,1750968,chrM,36,30.555555555555557
HG01952.paternal,0.055002948020838376,1755415,101000,AMR,96553,1750968,chr3,101000,95.5970297029703
HG01952.paternal,0.04777704350203951,1755320,88216,AMR,83864,1750968,chr10,88216,95.06665457513377
HG01952.paternal,0.02144547620582318,1753097,39725,AMR,37596,1750968,chr18,39725,94.64065449968534
HG00673.maternal,0.022932085071383057,1818849,44164,EAS,41710,1816395,chr13,44164,94.44343809437551
HG00673.maternal,0.048609760626346595,1820334,92425,EAS,88486,1816395,chr17,92425,95.7381660806059
HG00673.maternal,0.04587991177299061,1821211,88373,EAS,83557,1816395,chr6,88373,94.55037171986919
HG00673.maternal,0.04894495024883819,1820862,93589,EAS,89122,1816395,chr19,93589,95.22700317344987
HG00673.maternal,0.028088565786638167,1819032,53731,EAS,51094,1816395,chr22,53731,95.09221864473022
HG00673.maternal,0.04357852354008402,1820002,82920,EAS,79313,1816395,chr9,82920,95.65002411963339
HG00673.maternal,0.053269658700747534,1820924,101529,EAS,97000,1816395,chr11,101529,95.53920554718357
HG00673.maternal,0.03114265406829572,1819177,59436,EAS,56654,1816395,chr15,59436,95.31933508311461
HG00673.maternal,0.08825667970639231,1823658,168213,EAS,160950,1816395,chr1,168213,95.68225999179612
HG00673.maternal,0.03178735431895313,1819214,60647,EAS,57828,1816395,chr20,60647,95.35178986594555
HG00673.maternal,0.04100125921058704,1820188,78423,EAS,74630,1816395,chr16,78423,95.16340869387807
HG00673.maternal,0.07172433542050445,1822882,137232,EAS,130745,1816395,chr2,137232,95.27296840387082
HG00673.maternal,0.04638249601045932,1820385,88424,EAS,84434,1816395,chr5,88424,95.48765041165295
HG00673.maternal,0.013227171304793076,1818227,25882,EAS,24050,1816395,chr21,25882,92.92172165984081
HG00673.maternal,0.043929504024032666,1820189,83754,EAS,79960,1816395,chr12,83754,95.47006710127278
HG00673.maternal,0.03990420661490675,1820585,76839,EAS,72649,1816395,chr4,76839,94.54703991462668
HG00673.maternal,0.0498088750918289,1821322,95645,EAS,90718,1816395,chr7,95645,94.84865910397825
HG00673.maternal,0.032164959333461224,1819309,61432,EAS,58518,1816395,chr14,61432,95.25654382081
HG00673.maternal,0.0413097846595987,1820513,79323,EAS,75205,1816395,chr8,79323,94.80856750248982
HG00673.maternal,1.7066725390883064e-05,1816400,36,EAS,31,1816395,chrM,36,86.11111111111111
HG00673.maternal,0.05299996485231381,1820888,101000,EAS,96507,1816395,chr3,101000,95.55148514851486
HG00673.maternal,0.04588616457538233,1821050,88216,EAS,83561,1816395,chr10,88216,94.72317946857713
HG00673.maternal,0.020708147484991446,1818463,39725,EAS,37657,1816395,chr18,39725,94.79421019509125
HG00621.paternal,0.023649815605424108,1754390,44164,EAS,41491,1751717,chr13,44164,93.9475590979078
HG00621.paternal,0.05039993575054809,1755657,92425,EAS,88485,1751717,chr17,92425,95.7370841222613
HG00621.paternal,0.047513217091619334,1756627,88373,EAS,83463,1751717,chr6,88373,94.44400439048125
HG00621.paternal,0.050800782417807694,1756095,93589,EAS,89211,1751717,chr19,93589,95.32209981942323
HG00621.paternal,0.0288625484385685,1754800,53731,EAS,50648,1751717,chr22,53731,94.26215778600807
HG00621.paternal,0.04499969811475513,1755634,82920,EAS,79003,1751717,chr9,82920,95.276169802219
HG00621.paternal,0.055299342361882615,1756133,101529,EAS,97113,1751717,chr11,101529,95.65050379694472
HG00621.paternal,0.03221833534516266,1754622,59436,EAS,56531,1751717,chr15,59436,95.11238979742917
HG00621.paternal,0.09137345830772965,1759187,168213,EAS,160743,1751717,chr1,168213,95.55920172638262
HG00621.paternal,0.032998588176821594,1754469,60647,EAS,57895,1751717,chr20,60647,95.4622652398305
HG00621.paternal,0.04220374492676374,1756029,78423,EAS,74111,1751717,chr16,78423,94.50161304719279
HG00621.paternal,0.07428399512492799,1758333,137232,EAS,130616,1751717,chr2,137232,95.17896700478023
HG00621.paternal,0.04799088773403574,1755875,88424,EAS,84266,1751717,chr5,88424,95.29765674477517
HG00621.paternal,0.013710418309755543,1753557,25882,EAS,24042,1751717,chr21,25882,92.89081214743837
HG00621.paternal,0.04553667553388435,1755530,83754,EAS,79941,1751717,chr12,83754,95.44738161759439
HG00621.paternal,0.04134381346250878,1755958,76839,EAS,72598,1751717,chr4,76839,94.4806673694348
HG00621.paternal,0.05150691200435319,1756871,95645,EAS,90491,1751717,chr7,95645,94.61132312196142
HG00621.paternal,0.03303209030226097,1755172,61432,EAS,57977,1751717,chr14,61432,94.37589529886704
HG00621.paternal,0.0428653280767842,1755778,79323,EAS,75262,1751717,chr8,79323,94.880425601654
HG00621.paternal,4.566874744897231e-06,1751745,36,EAS,8,1751717,chrM,36,22.22222222222222
HG00621.paternal,0.054923023838183226,1756258,101000,EAS,96459,1751717,chr3,101000,95.5039603960396
HG00621.paternal,0.04770535630397089,1756155,88216,EAS,83778,1751717,chr10,88216,94.96916659109459
HG00621.paternal,0.021460196544085573,1753805,39725,EAS,37637,1751717,chr18,39725,94.74386406544997
HG00673.paternal,0.02379693615730182,1753419,44164,EAS,41726,1750981,chr13,44164,94.47966669685717
HG00673.paternal,0.05034805415024019,1755043,92425,EAS,88363,1750981,chr17,92425,95.60508520421963
HG00673.paternal,0.04758563460707152,1755803,88373,EAS,83551,1750981,chr6,88373,94.5435823158657
HG00673.paternal,0.050914879410028695,1755204,93589,EAS,89366,1750981,chr19,93589,95.48771757364648
HG00673.paternal,0.029095842074440877,1753687,53731,EAS,51025,1750981,chr22,53731,94.9638011576185
HG00673.paternal,0.04508229185128029,1754791,82920,EAS,79110,1750981,chr9,82920,95.40520984081041
HG00673.paternal,0.05526241286655574,1755497,101529,EAS,97013,1750981,chr11,101529,95.55200977060741
HG00673.paternal,0.03229659888149912,1753776,59436,EAS,56641,1750981,chr15,59436,95.29746281714786
HG00673.paternal,0.09098485111182232,1759139,168213,EAS,160055,1750981,chr1,168213,95.1501964770856
HG00673.paternal,0.03298121891724532,1753786,60647,EAS,57842,1750981,chr20,60647,95.37487427242897
HG00673.paternal,0.04231704509974179,1755132,78423,EAS,74272,1750981,chr16,78423,94.7069099626385
HG00673.paternal,0.07433282808972398,1757568,137232,EAS,130645,1750981,chr2,137232,95.2000991022502
HG00673.paternal,0.048059977539191036,1755057,88424,EAS,84348,1750981,chr5,88424,95.39039174884647
HG00673.paternal,0.01375434672843609,1752755,25882,EAS,24108,1750981,chr21,25882,93.14581562475853
HG00673.paternal,0.04556173295402739,1754784,83754,EAS,79951,1750981,chr12,83754,95.45932134584616
